image_path,label,source
C:\Projects\choochoo\data\raw\cifake\test\FAKE\148 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3850 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2127.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\221 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4358 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2095 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5804 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4972 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\97e711ca6a2784a76591992061d30946.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2932 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4024 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\920 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0682 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4800 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3740 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1459 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3013 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2165 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3010 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\3cffa0ae03bec9f0773f1c69820ab114.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\491 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4346 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4379 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4530 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1422 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5176 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4078.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0260 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\56 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2824.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img008650.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1297 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3568 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0822 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1219 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4220 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0843 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1247 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4428 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2001 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\136 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2999 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4116.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4830 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5901 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4251 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2724 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\886 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2286 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4100 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\216 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0764 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4547 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1019 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0147.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5504 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0914 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2446.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2095 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2958 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4119 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0279 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1368 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1689 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4418 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2268 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0390 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0569 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3717 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1292 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0919 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3584 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0234.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\284 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\197 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1609 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5362 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0784 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3271 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0638 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4543 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img022456.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2466 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\571 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4879 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3066 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0430 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\729 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0522 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\319 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\796 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5327 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1041 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3860 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00002_00554.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2243 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2352.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1287 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5620 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\3d74df050d2e6c419c182234110a5f4a.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2932 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4981 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1665 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1193 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4622 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\190 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3921 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0512 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2164 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1088 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1347 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0419 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\fe968ec176e0a7051a270b3d217251e2.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0486 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4047 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3649 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0557 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2521 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3997 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0709 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3046 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\939 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1303 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00002_00368.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1190.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3955 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5377 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\fc9d185b54ce1ea51a9e9d1bafb64344.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1774 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4243 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2787.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0113 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\551 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3293 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\480 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5802 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5847.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0803.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3169 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2921 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img007133.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3253 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\fce87841ebbe47ea64d5df74cac0923a.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3828 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\651.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\659 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3710 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2156 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5734 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1448 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1243 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\737 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4419 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\870 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2117 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0586 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3273 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4690 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2557 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5425 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3998 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3330 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3364 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2885 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0290 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\627.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1944 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\784 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3145.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img009438.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3941 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1017 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0284 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1341 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3889 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3981.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\367 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1733 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2441.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4781 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00352.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\test\FAKE\807 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\904 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1425.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2074.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1113.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4657 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1139 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4796 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2731 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4660 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4875 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0977 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2022 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4842 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1321 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4899.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4279 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5764 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\abd5d72afecb69d18b255149f63f0a64.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3684 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3335 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0502 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4719 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1698 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2387 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1297 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2403 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\301 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2487 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1210 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4161 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2679 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2539 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1325 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3801 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1662 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1645 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3371 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0213 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00163.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\0162 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0938 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\45 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2532 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0842 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4825 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3926 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0354 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4532 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0732 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3933.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5435 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1649 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\879 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\569.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2623.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0708 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\57349aae79977a4583c1b5159138f460.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\e47f38d3870607cac7e245a724bcb605.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3843 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0459 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2491 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2444 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00198.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\3014 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2103 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2911 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2825 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0868.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\9f66b9027e4129a7a21a0a7a2fe11cb0.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0129 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2959 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\01756768bbf3e6bb46c658fb472602ba.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4287 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4807 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3708.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1209 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2707 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0818 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1508 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\110a7bf9d97d3e4089c83245f0c61cee.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2357 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2673 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3275 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1368 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1683 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3385 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1820 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3367 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4204 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3184 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3335 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0706 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1337 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0479 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\bf8a9d9aabeec1c2f81440d9cf59eb7b.png,1,wildfake
C:\Projects\choochoo\data\raw\sid_set\00001_00672.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\4747 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3310 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2014 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\123 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4367 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0297 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\253 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00769.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\1821 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1103.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3466 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4642 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0786 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\b44e258058594dea236f72f5fc6f81b0.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5344 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2130 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0093 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2443 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0584 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2483 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1237 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1948 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4721 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3814 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img012428.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0491 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3106 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3417 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0193 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5013 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3892 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0009 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0773 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\d81d0041c449b70f358f8b668bc1c82f.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\914 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4055 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2577 (7).jpg,1,cifake
